Active School Zone Flag,Crash Severity,Crash Time,Day of Week,Roadway Part,Speed Limit,Surface Condition,Person Helmet,Hour,Minute,Crash Severity Binary,Person Helmet Binary
No,Non-Incapacitating Injury,2:23,Saturday,Main/Proper Lane,30,Dry,Unknown If Worn,2,23,1,Not Wear
No,Non-Incapacitating Injury,17:12,Saturday,Main/Proper Lane,30,Dry,Not Worn,17,12,1,Not Wear
No,Non-Incapacitating Injury,15:01,Saturday,Main/Proper Lane,30,Dry,"Worn, Damaged",15,1,1,Wear
No,Non-Incapacitating Injury,16:00,Saturday,Service/Frontage Road,45,Dry,"Worn, Damaged",16,0,1,Wear
No,Incapacitating Injury,10:11,Monday,Main/Proper Lane,35,Dry,Not Worn,10,11,1,Not Wear
No,Non-Incapacitating Injury,13:03,Monday,Main/Proper Lane,35,Dry,Not Worn,13,3,1,Not Wear
No,Not Injured,12:00,Monday,Main/Proper Lane,30,Dry,Not Worn,12,0,0,Not Wear
No,Non-Incapacitating Injury,17:43,Wednesday,Main/Proper Lane,40,Dry,Unknown If Worn,17,43,1,Not Wear
No,Non-Incapacitating Injury,7:00,Friday,Main/Proper Lane,15,Dry,Not Worn,7,0,1,Not Wear
No,Non-Incapacitating Injury,8:56,Saturday,Main/Proper Lane,45,Dry,Not Worn,8,56,1,Not Wear
No,Not Injured,12:59,Saturday,Main/Proper Lane,35,Dry,Not Worn,12,59,0,Not Wear
No,Possible Injury,19:52,Saturday,Main/Proper Lane,15,Dry,Not Worn,19,52,1,Not Wear
No,Possible Injury,12:00,Sunday,Main/Proper Lane,15,Dry,Not Worn,12,0,1,Not Wear
No,Possible Injury,8:00,Wednesday,Other (Explain In Narrative),15,Dry,Not Worn,8,0,1,Not Wear
No,Non-Incapacitating Injury,17:21,Wednesday,Main/Proper Lane,35,Dry,Not Worn,17,21,1,Not Wear
No,Non-Incapacitating Injury,17:55,Thursday,Main/Proper Lane,30,Dry,"Worn, Not Damaged",17,55,1,Wear
No,Non-Incapacitating Injury,14:00,Sunday,Main/Proper Lane,15,Dry,Not Worn,14,0,1,Not Wear
No,Non-Incapacitating Injury,7:41,Monday,Main/Proper Lane,30,Dry,Not Worn,7,41,1,Not Wear
No,Non-Incapacitating Injury,20:10,Wednesday,Main/Proper Lane,15,Dry,Not Worn,20,10,1,Not Wear
No,Non-Incapacitating Injury,12:55,Thursday,Other (Explain In Narrative),15,Dry,Unknown If Worn,12,55,1,Not Wear
No,Possible Injury,21:11,Thursday,Service/Frontage Road,50,Dry,Not Worn,21,11,1,Not Wear
No,Non-Incapacitating Injury,23:07,Friday,Main/Proper Lane,35,Dry,Unknown If Worn,23,7,1,Not Wear
No,Non-Incapacitating Injury,18:37,Monday,Main/Proper Lane,30,Dry,"Worn, Unk Damage",18,37,1,Wear
No,Non-Incapacitating Injury,22:28,Tuesday,Main/Proper Lane,35,Dry,Not Worn,22,28,1,Not Wear
No,Non-Incapacitating Injury,19:51,Tuesday,Main/Proper Lane,45,Dry,Not Worn,19,51,1,Not Wear
No,Non-Incapacitating Injury,8:24,Wednesday,Service/Frontage Road,45,Dry,Unknown If Worn,8,24,1,Not Wear
No,Non-Incapacitating Injury,12:52,Thursday,Main/Proper Lane,30,Dry,Not Worn,12,52,1,Not Wear
No,Non-Incapacitating Injury,7:57,Friday,Main/Proper Lane,45,Dry,"Worn, Damaged",7,57,1,Wear
No,Non-Incapacitating Injury,18:06,Saturday,Main/Proper Lane,35,Dry,Not Worn,18,6,1,Not Wear
No,Non-Incapacitating Injury,12:10,Sunday,Main/Proper Lane,35,Dry,Not Worn,12,10,1,Not Wear
No,Non-Incapacitating Injury,8:30,Monday,Main/Proper Lane,35,Dry,Not Worn,8,30,1,Not Wear
No,Non-Incapacitating Injury,10:40,Tuesday,Main/Proper Lane,30,Dry,Not Worn,10,40,1,Not Wear
No,Non-Incapacitating Injury,9:32,Thursday,Main/Proper Lane,30,Dry,Not Worn,9,32,1,Not Wear
No,Non-Incapacitating Injury,17:39,Thursday,Service/Frontage Road,50,Dry,Not Worn,17,39,1,Not Wear
No,Non-Incapacitating Injury,16:51,Friday,Main/Proper Lane,35,Dry,"Worn, Not Damaged",16,51,1,Wear
No,Non-Incapacitating Injury,17:02,Saturday,Main/Proper Lane,35,Dry,Not Worn,17,2,1,Not Wear
No,Non-Incapacitating Injury,3:25,Sunday,Main/Proper Lane,45,Dry,Not Worn,3,25,1,Not Wear
No,Non-Incapacitating Injury,21:45,Sunday,Main/Proper Lane,15,Dry,Not Worn,21,45,1,Not Wear
No,Non-Incapacitating Injury,17:26,Monday,Other (Explain In Narrative),35,Dry,Not Worn,17,26,1,Not Wear
No,Incapacitating Injury,18:05,Wednesday,Main/Proper Lane,55,Dry,Not Worn,18,5,1,Not Wear
No,Non-Incapacitating Injury,22:30,Wednesday,Main/Proper Lane,40,Dry,"Worn, Unk Damage",22,30,1,Wear
No,Possible Injury,8:31,Thursday,Main/Proper Lane,30,Dry,Not Worn,8,31,1,Not Wear
No,Not Injured,19:46,Friday,Main/Proper Lane,15,Dry,Not Worn,19,46,0,Not Wear
No,Possible Injury,11:51,Saturday,Main/Proper Lane,45,Dry,Not Worn,11,51,1,Not Wear
No,Incapacitating Injury,12:58,Saturday,Main/Proper Lane,15,Wet,"Worn, Not Damaged",12,58,1,Wear
No,Incapacitating Injury,21:05,Wednesday,Main/Proper Lane,35,Dry,"Worn, Not Damaged",21,5,1,Wear
No,Non-Incapacitating Injury,23:53,Wednesday,Main/Proper Lane,30,Dry,"Worn, Not Damaged",23,53,1,Wear
No,Possible Injury,11:10,Wednesday,Main/Proper Lane,15,Dry,Not Worn,11,10,1,Not Wear
No,Non-Incapacitating Injury,15:10,Thursday,Main/Proper Lane,15,Dry,Not Worn,15,10,1,Not Wear
No,Non-Incapacitating Injury,17:56,Friday,Main/Proper Lane,35,Dry,Not Worn,17,56,1,Not Wear
No,Non-Incapacitating Injury,18:24,Saturday,Main/Proper Lane,15,Dry,Not Worn,18,24,1,Not Wear
No,Non-Incapacitating Injury,16:20,Monday,Main/Proper Lane,35,Dry,Not Worn,16,20,1,Not Wear
No,Incapacitating Injury,17:22,Tuesday,Main/Proper Lane,35,Dry,Unknown If Worn,17,22,1,Not Wear
No,Incapacitating Injury,8:28,Tuesday,Other (Explain In Narrative),15,Dry,Not Worn,8,28,1,Not Wear
No,Non-Incapacitating Injury,7:42,Wednesday,Main/Proper Lane,30,Dry,Not Worn,7,42,1,Not Wear
No,Non-Incapacitating Injury,18:42,Thursday,Service/Frontage Road,15,Dry,"Worn, Damaged",18,42,1,Wear
No,Non-Incapacitating Injury,20:15,Thursday,Main/Proper Lane,15,Dry,Not Worn,20,15,1,Not Wear
No,Non-Incapacitating Injury,20:38,Sunday,Main/Proper Lane,30,Dry,Unknown If Worn,20,38,1,Not Wear
No,Non-Incapacitating Injury,11:36,Monday,Other (Explain In Narrative),15,Dry,Not Worn,11,36,1,Not Wear
No,Non-Incapacitating Injury,18:44,Wednesday,Main/Proper Lane,30,Dry,Not Worn,18,44,1,Not Wear
No,Possible Injury,8:43,Friday,Main/Proper Lane,30,Dry,"Worn, Not Damaged",8,43,1,Wear
No,Non-Incapacitating Injury,18:28,Saturday,Main/Proper Lane,15,Dry,Unknown If Worn,18,28,1,Not Wear
No,Non-Incapacitating Injury,9:51,Saturday,Main/Proper Lane,60,Dry,"Worn, Damaged",9,51,1,Wear
No,Possible Injury,13:00,Sunday,Service/Frontage Road,45,Dry,Not Worn,13,0,1,Not Wear
No,Incapacitating Injury,9:24,Tuesday,Main/Proper Lane,35,Dry,Not Worn,9,24,1,Not Wear
No,Possible Injury,22:18,Wednesday,Main/Proper Lane,40,Dry,Not Worn,22,18,1,Not Wear
No,Incapacitating Injury,8:08,Friday,Main/Proper Lane,35,Wet,Not Worn,8,8,1,Not Wear
No,Non-Incapacitating Injury,13:54,Friday,Main/Proper Lane,15,Wet,Unknown If Worn,13,54,1,Not Wear
No,Non-Incapacitating Injury,5:40,Friday,Main/Proper Lane,30,Wet,"Worn, Not Damaged",5,40,1,Wear
No,Non-Incapacitating Injury,22:30,Monday,Service/Frontage Road,30,Dry,Not Worn,22,30,1,Not Wear
No,Non-Incapacitating Injury,14:32,Wednesday,Main/Proper Lane,35,Dry,Not Worn,14,32,1,Not Wear
No,Non-Incapacitating Injury,18:00,Wednesday,Main/Proper Lane,45,Dry,Not Worn,18,0,1,Not Wear
No,Non-Incapacitating Injury,21:11,Thursday,Main/Proper Lane,35,Dry,Not Worn,21,11,1,Not Wear
No,Non-Incapacitating Injury,17:46,Thursday,Main/Proper Lane,40,Dry,Unknown If Worn,17,46,1,Not Wear
No,Possible Injury,8:35,Thursday,Main/Proper Lane,40,Dry,"Worn, Unk Damage",8,35,1,Wear
No,Possible Injury,18:44,Friday,Main/Proper Lane,30,Dry,"Worn, Not Damaged",18,44,1,Wear
No,Non-Incapacitating Injury,12:17,Friday,Main/Proper Lane,35,Dry,Not Worn,12,17,1,Not Wear
No,Possible Injury,12:43,Saturday,Main/Proper Lane,30,Dry,"Worn, Not Damaged",12,43,1,Wear
No,Killed,4:35,Sunday,Main/Proper Lane,35,Dry,Not Worn,4,35,1,Not Wear
No,Non-Incapacitating Injury,17:17,Friday,Main/Proper Lane,30,Dry,"Worn, Not Damaged",17,17,1,Wear
No,Incapacitating Injury,13:05,Saturday,Main/Proper Lane,30,Dry,"Worn, Not Damaged",13,5,1,Wear
No,Non-Incapacitating Injury,17:56,Tuesday,Main/Proper Lane,15,Dry,Not Worn,17,56,1,Not Wear
No,Non-Incapacitating Injury,16:49,Wednesday,Main/Proper Lane,30,Dry,Not Worn,16,49,1,Not Wear
No,Non-Incapacitating Injury,6:06,Thursday,Main/Proper Lane,15,Dry,Unknown If Worn,6,6,1,Not Wear
No,Non-Incapacitating Injury,9:54,Friday,Main/Proper Lane,50,Dry,Not Worn,9,54,1,Not Wear
No,Non-Incapacitating Injury,18:03,Friday,Main/Proper Lane,30,Dry,Not Worn,18,3,1,Not Wear
No,Non-Incapacitating Injury,15:30,Saturday,Main/Proper Lane,40,Dry,Not Worn,15,30,1,Not Wear
No,Incapacitating Injury,11:10,Saturday,Main/Proper Lane,55,Dry,"Worn, Not Damaged",11,10,1,Wear
No,Possible Injury,16:51,Saturday,Main/Proper Lane,35,Dry,Unknown If Worn,16,51,1,Not Wear
No,Non-Incapacitating Injury,2:26,Saturday,Main/Proper Lane,15,Dry,"Worn, Damaged",2,26,1,Wear
No,Possible Injury,21:59,Saturday,Main/Proper Lane,35,Dry,Not Worn,21,59,1,Not Wear
No,Non-Incapacitating Injury,13:25,Monday,Main/Proper Lane,30,Dry,Not Worn,13,25,1,Not Wear
No,Non-Incapacitating Injury,15:36,Tuesday,Main/Proper Lane,30,Dry,Not Worn,15,36,1,Not Wear
No,Non-Incapacitating Injury,19:50,Thursday,Main/Proper Lane,25,Dry,Not Worn,19,50,1,Not Wear
No,Non-Incapacitating Injury,8:37,Thursday,Main/Proper Lane,40,Dry,Not Worn,8,37,1,Not Wear
No,Possible Injury,10:08,Friday,Main/Proper Lane,30,Dry,"Worn, Not Damaged",10,8,1,Wear
No,Incapacitating Injury,4:31,Friday,Main/Proper Lane,30,Dry,Not Worn,4,31,1,Not Wear
No,Not Injured,15:40,Saturday,Other (Explain In Narrative),15,Dry,Not Worn,15,40,0,Not Wear
No,Incapacitating Injury,21:31,Sunday,Main/Proper Lane,35,Dry,Not Worn,21,31,1,Not Wear
No,Possible Injury,7:27,Monday,Main/Proper Lane,35,Dry,Not Worn,7,27,1,Not Wear
No,Non-Incapacitating Injury,11:12,Monday,Main/Proper Lane,40,Dry,Not Worn,11,12,1,Not Wear
No,Non-Incapacitating Injury,14:17,Monday,Main/Proper Lane,35,Dry,Not Worn,14,17,1,Not Wear
No,Non-Incapacitating Injury,17:38,Monday,Main/Proper Lane,35,Dry,"Worn, Damaged",17,38,1,Wear
No,Possible Injury,13:45,Saturday,Main/Proper Lane,55,Dry,Not Worn,13,45,1,Not Wear
No,Not Injured,19:21,Saturday,Main/Proper Lane,35,Dry,Not Worn,19,21,0,Not Wear
No,Not Injured,19:21,Saturday,Main/Proper Lane,35,Dry,Unknown If Worn,19,21,0,Not Wear
No,Not Injured,19:21,Saturday,Main/Proper Lane,35,Dry,Unknown If Worn,19,21,0,Not Wear
No,Possible Injury,17:48,Sunday,Other (Explain In Narrative),15,Dry,Not Worn,17,48,1,Not Wear
No,Possible Injury,21:11,Sunday,Service/Frontage Road,15,Dry,Not Worn,21,11,1,Not Wear
No,Possible Injury,14:05,Tuesday,Other (Explain In Narrative),30,Dry,Not Worn,14,5,1,Not Wear
No,Non-Incapacitating Injury,19:03,Tuesday,Main/Proper Lane,35,Dry,Not Worn,19,3,1,Not Wear
No,Non-Incapacitating Injury,11:04,Tuesday,Main/Proper Lane,15,Dry,"Worn, Not Damaged",11,4,1,Wear
No,Non-Incapacitating Injury,22:29,Thursday,Main/Proper Lane,15,Dry,Not Worn,22,29,1,Not Wear
No,Non-Incapacitating Injury,17:39,Thursday,Main/Proper Lane,30,Dry,"Worn, Damaged",17,39,1,Wear
No,Possible Injury,2:41,Friday,Main/Proper Lane,15,Wet,Not Worn,2,41,1,Not Wear
No,Possible Injury,2:41,Friday,Main/Proper Lane,15,Wet,Not Worn,2,41,1,Not Wear
No,Non-Incapacitating Injury,17:12,Saturday,Main/Proper Lane,15,Dry,Not Worn,17,12,1,Not Wear
No,Incapacitating Injury,18:19,Monday,Main/Proper Lane,35,Dry,Unknown If Worn,18,19,1,Not Wear
No,Possible Injury,8:26,Monday,Main/Proper Lane,35,Dry,Unknown If Worn,8,26,1,Not Wear
No,Non-Incapacitating Injury,16:58,Friday,Main/Proper Lane,35,Dry,"Worn, Not Damaged",16,58,1,Wear
No,Non-Incapacitating Injury,10:14,Friday,Main/Proper Lane,30,Dry,Not Worn,10,14,1,Not Wear
No,Non-Incapacitating Injury,18:58,Friday,Main/Proper Lane,35,Dry,"Worn, Not Damaged",18,58,1,Wear
No,Non-Incapacitating Injury,6:39,Friday,Main/Proper Lane,45,Dry,"Worn, Damaged",6,39,1,Wear
No,Non-Incapacitating Injury,13:35,Monday,Main/Proper Lane,35,Dry,Not Worn,13,35,1,Not Wear
No,Non-Incapacitating Injury,18:40,Tuesday,Main/Proper Lane,15,Dry,Unknown If Worn,18,40,1,Not Wear
No,Possible Injury,9:30,Tuesday,Main/Proper Lane,60,Dry,Not Worn,9,30,1,Not Wear
No,Non-Incapacitating Injury,14:17,Wednesday,Main/Proper Lane,45,Dry,Unknown If Worn,14,17,1,Not Wear
No,Non-Incapacitating Injury,18:43,Thursday,Main/Proper Lane,35,Dry,Not Worn,18,43,1,Not Wear
No,Possible Injury,8:12,Friday,Main/Proper Lane,35,Dry,Unknown If Worn,8,12,1,Not Wear
No,Non-Incapacitating Injury,16:20,Friday,Main/Proper Lane,40,Dry,Not Worn,16,20,1,Not Wear
No,Non-Incapacitating Injury,17:37,Sunday,Other (Explain In Narrative),15,Dry,Not Worn,17,37,1,Not Wear
No,Possible Injury,11:47,Monday,Main/Proper Lane,15,Dry,Not Worn,11,47,1,Not Wear
No,Non-Incapacitating Injury,17:59,Tuesday,Main/Proper Lane,15,Dry,"Worn, Not Damaged",17,59,1,Wear
No,Non-Incapacitating Injury,23:37,Friday,Main/Proper Lane,35,Dry,Not Worn,23,37,1,Not Wear
No,Non-Incapacitating Injury,7:59,Tuesday,Main/Proper Lane,40,Dry,"Worn, Not Damaged",7,59,1,Wear
No,Non-Incapacitating Injury,11:01,Tuesday,Main/Proper Lane,30,Dry,Not Worn,11,1,1,Not Wear
No,Non-Incapacitating Injury,12:04,Sunday,Main/Proper Lane,30,Dry,Not Worn,12,4,1,Not Wear
No,Non-Incapacitating Injury,17:48,Sunday,Main/Proper Lane,35,Dry,Not Worn,17,48,1,Not Wear
No,Non-Incapacitating Injury,18:52,Tuesday,Main/Proper Lane,30,Dry,"Worn, Not Damaged",18,52,1,Wear
No,Non-Incapacitating Injury,14:57,Tuesday,Main/Proper Lane,35,Dry,Not Worn,14,57,1,Not Wear
No,Possible Injury,17:38,Wednesday,Main/Proper Lane,35,Dry,Not Worn,17,38,1,Not Wear
No,Non-Incapacitating Injury,16:02,Wednesday,Main/Proper Lane,15,Dry,Unknown If Worn,16,2,1,Not Wear
No,Non-Incapacitating Injury,12:34,Friday,Main/Proper Lane,40,Dry,Not Worn,12,34,1,Not Wear
No,Incapacitating Injury,19:15,Sunday,Main/Proper Lane,40,Dry,"Worn, Not Damaged",19,15,1,Wear
No,Incapacitating Injury,18:00,Sunday,Main/Proper Lane,35,Dry,Not Worn,18,0,1,Not Wear
No,Not Injured,16:29,Tuesday,Main/Proper Lane,40,Dry,Unknown If Worn,16,29,0,Not Wear
No,Non-Incapacitating Injury,18:03,Tuesday,Main/Proper Lane,15,Dry,Not Worn,18,3,1,Not Wear
No,Non-Incapacitating Injury,19:24,Thursday,Main/Proper Lane,30,Dry,"Worn, Not Damaged",19,24,1,Wear
No,Non-Incapacitating Injury,19:19,Saturday,Main/Proper Lane,35,Dry,Not Worn,19,19,1,Not Wear
No,Possible Injury,16:36,Sunday,Other (Explain In Narrative),15,Dry,Not Worn,16,36,1,Not Wear
No,Not Injured,13:18,Sunday,Main/Proper Lane,30,Dry,"Worn, Not Damaged",13,18,0,Wear
No,Possible Injury,7:40,Monday,Service/Frontage Road,55,Dry,Not Worn,7,40,1,Not Wear
No,Non-Incapacitating Injury,17:10,Tuesday,Main/Proper Lane,30,Dry,Not Worn,17,10,1,Not Wear
No,Possible Injury,19:00,Thursday,Main/Proper Lane,40,Dry,"Worn, Not Damaged",19,0,1,Wear
No,Non-Incapacitating Injury,7:54,Friday,Main/Proper Lane,15,Dry,"Worn, Damaged",7,54,1,Wear
No,Possible Injury,7:00,Friday,Main/Proper Lane,45,Dry,Unknown If Worn,7,0,1,Not Wear
No,Possible Injury,14:25,Saturday,Main/Proper Lane,40,Dry,"Worn, Not Damaged",14,25,1,Wear
No,Possible Injury,2:27,Saturday,Main/Proper Lane,35,Wet,Not Worn,2,27,1,Not Wear
No,Possible Injury,2:27,Saturday,Main/Proper Lane,35,Wet,Unknown If Worn,2,27,1,Not Wear
No,Possible Injury,11:47,Sunday,Other (Explain In Narrative),15,Dry,Not Worn,11,47,1,Not Wear
No,Non-Incapacitating Injury,15:16,Sunday,Main/Proper Lane,35,Dry,Not Worn,15,16,1,Not Wear
No,Non-Incapacitating Injury,12:21,Monday,Main/Proper Lane,30,Dry,Not Worn,12,21,1,Not Wear
No,Possible Injury,11:17,Wednesday,Main/Proper Lane,15,Dry,"Worn, Not Damaged",11,17,1,Wear
No,Possible Injury,7:25,Wednesday,Main/Proper Lane,20,Dry,Not Worn,7,25,1,Not Wear
No,Non-Incapacitating Injury,15:32,Friday,Main/Proper Lane,35,Dry,Not Worn,15,32,1,Not Wear
No,Non-Incapacitating Injury,14:18,Saturday,Other (Explain In Narrative),35,Dry,Not Worn,14,18,1,Not Wear
No,Non-Incapacitating Injury,2:44,Tuesday,Main/Proper Lane,35,Wet,Not Worn,2,44,1,Not Wear
No,Non-Incapacitating Injury,2:44,Tuesday,Main/Proper Lane,35,Wet,Not Worn,2,44,1,Not Wear
No,Non-Incapacitating Injury,2:44,Tuesday,Main/Proper Lane,35,Wet,Not Worn,2,44,1,Not Wear
No,Non-Incapacitating Injury,2:44,Tuesday,Main/Proper Lane,35,Wet,Not Worn,2,44,1,Not Wear
No,Incapacitating Injury,22:59,Wednesday,Main/Proper Lane,50,Dry,Not Worn,22,59,1,Not Wear
No,Possible Injury,11:24,Saturday,Main/Proper Lane,15,Dry,"Worn, Unk Damage",11,24,1,Wear
No,Possible Injury,14:07,Monday,Main/Proper Lane,15,Dry,"Worn, Not Damaged",14,7,1,Wear
No,Incapacitating Injury,19:15,Monday,Main/Proper Lane,15,Dry,Not Worn,19,15,1,Not Wear
No,Non-Incapacitating Injury,18:27,Thursday,Main/Proper Lane,65,Dry,Not Worn,18,27,1,Not Wear
No,Non-Incapacitating Injury,6:36,Saturday,Service/Frontage Road,55,Wet,"Worn, Not Damaged",6,36,1,Wear
No,Non-Incapacitating Injury,14:37,Thursday,Main/Proper Lane,30,Dry,Not Worn,14,37,1,Not Wear
No,Non-Incapacitating Injury,17:12,Sunday,Main/Proper Lane,45,Dry,Not Worn,17,12,1,Not Wear
No,Non-Incapacitating Injury,16:22,Sunday,Main/Proper Lane,30,Dry,Unknown If Worn,16,22,1,Not Wear
No,Non-Incapacitating Injury,16:09,Monday,Other (Explain In Narrative),15,Dry,Not Worn,16,9,1,Not Wear
No,Non-Incapacitating Injury,15:57,Tuesday,Main/Proper Lane,15,Dry,"Worn, Damaged",15,57,1,Wear
No,Possible Injury,20:11,Wednesday,Main/Proper Lane,30,Dry,"Worn, Not Damaged",20,11,1,Wear
No,Non-Incapacitating Injury,7:11,Wednesday,Main/Proper Lane,35,Dry,Not Worn,7,11,1,Not Wear
No,Incapacitating Injury,22:42,Thursday,Main/Proper Lane,30,Dry,Not Worn,22,42,1,Not Wear
No,Non-Incapacitating Injury,18:18,Saturday,Main/Proper Lane,15,Dry,Unknown If Worn,18,18,1,Not Wear
No,Non-Incapacitating Injury,12:09,Saturday,Main/Proper Lane,30,Dry,Not Worn,12,9,1,Not Wear
No,Non-Incapacitating Injury,17:11,Monday,Main/Proper Lane,30,Dry,Unknown If Worn,17,11,1,Not Wear
No,Non-Incapacitating Injury,9:14,Tuesday,Main/Proper Lane,15,Dry,Not Worn,9,14,1,Not Wear
No,Non-Incapacitating Injury,16:45,Wednesday,Main/Proper Lane,30,Dry,Not Worn,16,45,1,Not Wear
No,Non-Incapacitating Injury,16:43,Wednesday,Main/Proper Lane,30,Dry,Unknown If Worn,16,43,1,Not Wear
No,Non-Incapacitating Injury,8:30,Thursday,Service/Frontage Road,55,Dry,Not Worn,8,30,1,Not Wear
No,Non-Incapacitating Injury,12:25,Friday,Main/Proper Lane,15,Dry,Not Worn,12,25,1,Not Wear
No,Non-Incapacitating Injury,15:44,Monday,Main/Proper Lane,30,Dry,"Worn, Damaged",15,44,1,Wear
No,Non-Incapacitating Injury,16:55,Monday,Main/Proper Lane,30,Dry,Not Worn,16,55,1,Not Wear
No,Possible Injury,13:41,Monday,Main/Proper Lane,35,Dry,Not Worn,13,41,1,Not Wear
No,Non-Incapacitating Injury,8:13,Thursday,Main/Proper Lane,30,Dry,Not Worn,8,13,1,Not Wear
No,Non-Incapacitating Injury,11:40,Thursday,Main/Proper Lane,45,Dry,Not Worn,11,40,1,Not Wear
No,Non-Incapacitating Injury,15:17,Thursday,Service/Frontage Road,15,Dry,Not Worn,15,17,1,Not Wear
No,Incapacitating Injury,8:47,Friday,Main/Proper Lane,30,Dry,"Worn, Unk Damage",8,47,1,Wear
No,Possible Injury,17:26,Tuesday,Main/Proper Lane,30,Dry,"Worn, Damaged",17,26,1,Wear
No,Incapacitating Injury,11:46,Tuesday,Main/Proper Lane,15,Dry,Unknown If Worn,11,46,1,Not Wear
No,Incapacitating Injury,17:32,Wednesday,Main/Proper Lane,35,Dry,"Worn, Unk Damage",17,32,1,Wear
No,Incapacitating Injury,10:58,Wednesday,Main/Proper Lane,30,Dry,Not Worn,10,58,1,Not Wear
No,Non-Incapacitating Injury,8:22,Friday,Main/Proper Lane,30,Dry,"Worn, Damaged",8,22,1,Wear
No,Non-Incapacitating Injury,15:26,Monday,Main/Proper Lane,35,Dry,Unknown If Worn,15,26,1,Not Wear
No,Non-Incapacitating Injury,15:40,Tuesday,Main/Proper Lane,15,Dry,"Worn, Not Damaged",15,40,1,Wear
No,Possible Injury,20:10,Tuesday,Main/Proper Lane,30,Dry,"Worn, Unk Damage",20,10,1,Wear
No,Non-Incapacitating Injury,12:22,Saturday,Main/Proper Lane,30,Dry,"Worn, Damaged",12,22,1,Wear
No,Possible Injury,16:45,Saturday,Main/Proper Lane,35,Dry,Not Worn,16,45,1,Not Wear
No,Non-Incapacitating Injury,13:00,Saturday,Main/Proper Lane,45,Dry,"Worn, Unk Damage",13,0,1,Wear
No,Non-Incapacitating Injury,7:16,Monday,Main/Proper Lane,35,Dry,Not Worn,7,16,1,Not Wear
No,Non-Incapacitating Injury,1:14,Tuesday,Main/Proper Lane,35,Dry,Not Worn,1,14,1,Not Wear
No,Non-Incapacitating Injury,16:08,Wednesday,Main/Proper Lane,30,Dry,Not Worn,16,8,1,Not Wear
No,Non-Incapacitating Injury,14:25,Sunday,Main/Proper Lane,15,Dry,Not Worn,14,25,1,Not Wear
No,Non-Incapacitating Injury,19:44,Monday,Main/Proper Lane,15,Dry,Not Worn,19,44,1,Not Wear
No,Non-Incapacitating Injury,13:59,Tuesday,Service/Frontage Road,40,Dry,Not Worn,13,59,1,Not Wear
No,Possible Injury,17:47,Wednesday,Main/Proper Lane,30,Dry,Not Worn,17,47,1,Not Wear
No,Non-Incapacitating Injury,15:04,Saturday,Main/Proper Lane,15,Dry,Unknown If Worn,15,4,1,Not Wear
No,Non-Incapacitating Injury,15:48,Tuesday,Main/Proper Lane,15,Dry,Not Worn,15,48,1,Not Wear
No,Non-Incapacitating Injury,17:07,Tuesday,Other (Explain In Narrative),15,Dry,Not Worn,17,7,1,Not Wear
No,Non-Incapacitating Injury,13:57,Wednesday,Main/Proper Lane,35,Dry,Not Worn,13,57,1,Not Wear
No,Possible Injury,1:56,Thursday,Main/Proper Lane,30,Dry,Unknown If Worn,1,56,1,Not Wear
No,Incapacitating Injury,17:08,Thursday,Main/Proper Lane,15,Dry,Unknown If Worn,17,8,1,Not Wear
No,Non-Incapacitating Injury,22:33,Friday,Main/Proper Lane,30,Dry,Not Worn,22,33,1,Not Wear
No,Non-Incapacitating Injury,14:48,Friday,Main/Proper Lane,15,Dry,Not Worn,14,48,1,Not Wear
No,Non-Incapacitating Injury,12:40,Saturday,Main/Proper Lane,15,Dry,Not Worn,12,40,1,Not Wear
No,Incapacitating Injury,8:37,Saturday,Main/Proper Lane,15,Dry,"Worn, Unk Damage",8,37,1,Wear
No,Non-Incapacitating Injury,19:00,Saturday,Main/Proper Lane,15,Dry,Not Worn,19,0,1,Not Wear
No,Incapacitating Injury,18:55,Sunday,Service/Frontage Road,15,Dry,Not Worn,18,55,1,Not Wear
No,Possible Injury,2:47,Sunday,Main/Proper Lane,35,Dry,Not Worn,2,47,1,Not Wear
No,Possible Injury,19:06,Sunday,Main/Proper Lane,40,Dry,Not Worn,19,6,1,Not Wear
No,Non-Incapacitating Injury,20:15,Tuesday,Other (Explain In Narrative),15,Dry,Not Worn,20,15,1,Not Wear
No,Non-Incapacitating Injury,14:45,Wednesday,Main/Proper Lane,55,Dry,Unknown If Worn,14,45,1,Not Wear
No,Possible Injury,20:38,Friday,Main/Proper Lane,30,Dry,Not Worn,20,38,1,Not Wear
No,Non-Incapacitating Injury,16:10,Friday,Main/Proper Lane,15,Dry,Not Worn,16,10,1,Not Wear
No,Non-Incapacitating Injury,17:00,Saturday,Main/Proper Lane,35,Dry,"Worn, Damaged",17,0,1,Wear
No,Non-Incapacitating Injury,15:05,Tuesday,Main/Proper Lane,40,Dry,Not Worn,15,5,1,Not Wear
No,Possible Injury,14:24,Tuesday,Service/Frontage Road,55,Dry,Not Worn,14,24,1,Not Wear
